SC1.EMInert.X             SC1.EMInert.Y             SC1.EMInert.Z             SC1.UTCModJulian          
401749.9167905574         138146.5378654836         36573.87972464737         57731.4036550139          
401716.7934959327         138268.9787788432         36594.26564956556         57731.40505890613         
401683.6185081289         138391.3824504498         36614.66461960022         57731.40646279836         
401650.391879763          138513.7489159338         36635.07662292841         57731.40786669059         
401617.1136632831         138636.0782107925         36655.50164772144         57731.40927058282         
401583.783910958          138758.3703704149         36675.93968215839         57731.41067447505         
401550.4026748943         138880.6254300454         36696.39071440608         57731.41207836728         
401516.9700070265         139002.8434248089         36716.85473263267         57731.41348225952         
401483.4859591202         139125.0243897052         36737.33172500447         57731.41488615175         
401449.9505827709         139247.1683596156         36757.82167968935         57731.41629004397         
401416.3639294146         139369.275369279          36778.3245848435          57731.4176939362          
401382.7260503132         139491.345453329          36798.84042863171         57731.41909782843         
401349.0369965657         139613.3786462699         36819.36919921404         57731.42050172066         
401315.2968191066         139735.3749824836         36839.91088474936         57731.42190561289         
401281.5055687061         139857.3344962297         36860.46547339541         57731.42330950512         
401247.6632959716         139979.2572216463         36881.03295330896         57731.42471339735         
401213.7700513478         140101.1431927504         36901.61331264596         57731.42611728959         
401179.8258851179         140222.9924434383         36922.20653956162         57731.42752118182         
401145.830847404          140344.805007486          36942.81262221057         57731.42892507405         
401111.7849881657         140466.5809185563         36963.4315487503          57731.43032896627         
401077.688357211          140588.3202101742         36984.0633073279          57731.4317328585          
401043.5410041838         140710.0229157584         37004.7078860969          57731.43313675073         
401009.3429785651         140831.6890686213         37025.36527321746         57731.43454064296         
400975.0943296864         140953.3187019397         37046.03545683966         57731.43594453519         
400940.7951067203         141074.9118487787         37066.71842511703         57731.43734842743         
400906.4453586835         141196.468542087          37087.41416620338         57731.43875231966         
400872.045134438          141317.9888146966         37108.12266825278         57731.44015621189         
400837.5944826909         141439.4726993239         37128.84391941979         57731.44156010412         
400803.0934519963         141560.9202285699         37149.57790785957         57731.44296399635         
400768.5420907526         141682.3314349263         37170.32462173124         57731.44436788857         
400733.940447214          141803.7063507525         37191.08404918468         57731.4457717808          
400699.2885694752         141925.0450083118         37211.8561783807          57731.44717567303         
400664.586505483          142046.3474397481         37232.64099747776         57731.44857956527         
400629.834303034          142167.613677092          37253.43849463537         57731.4499834575          
400595.0320097753         142288.8437522613         37274.24865801434         57731.45138734973         
400560.1796732055         142410.0376970616         37295.07147577666         57731.45279124196         
400525.2773406751         142531.1955431869         37315.90693608582         57731.45419513419         
400490.3250593874         142652.3173222196         37336.75502710676         57731.45559902642         
400455.3228764014         142773.4030656251         37357.61573700268         57731.45700291865         
400420.2708386197         142894.4528047828         37378.48905395191         57731.45840681087         
400385.1689928155         143015.4665709253         37399.37496611443         57731.45981070311         
400350.0173856068         143136.4443952002         37420.27346166555         57731.46121459534         
400314.81606347           143257.3863086396         37441.18452877921         57731.46261848757         
400279.5650727383         143378.2923421669         37462.10815563142         57731.4640223798          
400244.2644596023         143499.1625265971         37483.04433040036         57731.46542627203         
400208.9142701103         143619.9968926375         37503.9930412665          57731.46683016426         
400173.5145501693         143740.7954708877         37524.95427641265         57731.46823405649         
400138.0653455456         143861.5582918402         37545.92802402408         57731.46963794872         
400102.5667018627         143982.2853858872         37566.91427229192         57731.47104184094         
400067.0186646126         144102.9767832961         37587.9130093999          57731.47244573318         
400031.4212791402         144223.6325142469         37608.92422354451         57731.47384962541         
399995.774590655          144344.252608808          37629.94790292167         57731.47525351764         
399960.078644229          144464.8370969431         37650.98403573017         57731.47665740987         
399924.333484797          144585.3860085108         37672.0326101718          57731.4780613021          
399888.5391571575         144705.8993732659         37693.09361445137         57731.47946519433         
399852.6957059759         144826.3772208532         37714.16703677349         57731.48086908656         
399816.8031757742         144946.8195808325         37735.25286535603         57731.48227297879         
399780.8616109482         145067.2264826421         37756.35108841008         57731.48367687102         
399744.871055754          145187.5979556301         37777.4616941568          57731.48508076325         
399708.831554323          145307.9340290241         37798.58467081079         57731.48648465548         
399672.7431506449         145428.2347319682         37819.7200066002          57731.48788854771         
399636.6058885806         145548.5000934989         37840.86768975343         57731.48929243994         
399600.4198118591         145668.7301425519         37862.02770850259         57731.49069633217         
399564.1849640786         145788.9249079621         37883.20005108348         57731.4921002244          
399527.9013887065         145909.0844184642         37904.38470573582         57731.49350411663         
399491.5691290809         146029.2087026931         37925.58166070317         57731.49490800886         
399455.18822841           146149.2977891841         37946.79090423309         57731.49631190109         
399418.7587297737         146269.3517063737         37968.01242457717         57731.49771579332         
399382.2806761211         146389.3704826055         37989.24620999448         57731.49911968555         
399345.7541102817         146509.3541461065         38010.49224873826         57731.50052357778         
399309.1790749498         146629.3027250244         38031.75052907602         57731.50192747001         
399272.5556126962         146749.2162474027         38053.02103927624         57731.50333136224         
399235.8837659681         146869.094741182          38074.30376760849         57731.50473525447         
399199.1635770799         146988.9382342242         38095.5987023568          57731.5061391467          
399162.3950882288         147108.7467542763         38116.90583179972         57731.50754303893         
399125.5783414852         147228.5203289956         38138.22514422373         57731.50894693116         
399088.7133787958         147348.2589859435         38159.55662791996         57731.5103508234          
399051.8002419843         147467.962752586          38180.90027118428         57731.51175471563         
399014.8389727487         147587.6316563002         38202.25606232067         57731.51315860785         
398977.8296126736         147707.2657243503         38223.62398962797         57731.51456250008         
398940.7722032133         147826.8649839245         38245.00404141991         57731.51596639231         
398903.6667857044         147946.4294621109         38266.39620601187         57731.51737028454         
398866.5134013627         148065.9591859041         38287.80047172429         57731.51877417677         
398829.3120912839         148185.4541822054         38309.21682688266         57731.520178069           
398792.0628964447         148304.9144778233         38330.64525981765         57731.52158196123         
398754.7658577022         148424.3400994737         38352.08575886511         57731.52298585347         
398717.4210157958         148543.7310737803         38373.5383123662          57731.5243897457          
398649.3223268726         148760.9610147751         38412.61775160454         57731.52694514953         
398581.065633586          148978.076408237          38451.73702117106         57731.52950055336         
398512.651178638          149195.077412407          38490.89605089473         57731.53205595719         
398444.0792034621         149411.9641845361         38530.0947706658          57731.53461136102         
398375.3499482412         149628.7368808724         38569.3331104268          57731.53716676486         
398306.4636518983         149845.3956567112         38608.611000197           57731.53972216869         
398237.4205521257         150061.940666359          38647.92837005005         57731.54227757252         
398168.2208853867         150278.372063158          38687.28515012498         57731.54483297635         
398098.8648869158         150494.6899995112         38726.68127063717         57731.54738838018         
398029.352790746          150710.8946268519         38766.11666185933         57731.54994378401         
397959.6848297113         150926.9860956626         38805.59125412907         57731.55249918785         
397889.8612354376         151142.9645555238         38845.10497787313         57731.55505459168         
397819.8822383876         151358.8301550414         38884.657763565           57731.55760999551         
397749.7480678363         151574.5830419254         38924.24954176569         57731.56016539934         
397679.4589519029         151790.223362948          38963.88024309801         57731.56272080317         
397609.0151175504         152005.7512639677         39003.54979825738         57731.56527620701         
397538.416790587          152221.1668899536         39043.25813802257         57731.56783161084         
397467.6641956909         152436.4703849549         39083.0051932366          57731.57038701467         
397396.7575564112         152651.6618921254         39122.79089481748         57731.5729424185          
397325.6970951702         152866.7415537412         39162.61517376557         57731.57549782233         
397254.483033281          153081.7095111886         39202.47796115442         57731.57805322617         
397183.1155909496         153296.5659049819         39242.3791881381          57731.58060863            
397111.5949872921         153511.310874751          39282.31878594193         57731.58316403383         
397039.9214403376         153725.9445592596         39322.29668586986         57731.58571943767         
396968.0951670271         153940.4670964284         39362.31281931505         57731.5882748415          
396896.1163832393         154154.878623305          39402.36711774064         57731.59083024532         
396823.9853037898         154369.1792760873         39442.45951269036         57731.59338564916         
396751.7021424307         154583.3691901475         39482.58993579909         57731.59594105299         
396679.2671118811         154797.4484999886         39522.75831876692         57731.59849645683         
396606.6804238007         155011.4173393234         39562.96459339962         57731.60105186066         
396533.9422888346         155225.2758410001         39603.208691566           57731.60360726449         
396461.0529166015         155439.024137051          39643.49054522176         57731.60616266832         
396388.0125156947         155652.6623587096         39683.81008641668         57731.60871807215         
396314.8212937101         155866.1906363731         39724.1672472719          57731.61127347599         
396241.4794572311         156079.6090996566         39764.56196000703         57731.61382887982         
396167.9872118552         156292.9178773558         39804.99415691741         57731.61638428365         
396094.3447621936         156506.1170974699         39845.46377038457         57731.61893968748         
396020.552311869          156719.2068872257         39885.97073288666         57731.62149509131         
395946.6100635438         156932.1873730393         39926.5149769757          57731.62405049514         
395872.5182189064         157145.0586805641         39967.09643530131         57731.62660589898         
395798.2769786869         157357.8209346776         40007.7150406011          57731.62916130281         
395723.8865426733         157570.4742594679         40048.37072569127         57731.63171670664         
395649.3471096976         157783.0187782814         40089.06342349017         57731.63427211047         
395574.6588776633         157995.4546136848         40129.79306699557         57731.6368275143          
395499.8220435434         158207.7818874885         40170.55958929493         57731.63938291814         
395424.8368033782         158420.0007207692         40211.36292357575         57731.64193832197         
395349.7033522999         158632.1112338385         40252.20300310615         57731.6444937258          
395274.421884533          158844.1135462599         40293.07976124174         57731.64704912963         
395198.9925933806         159056.0077768955         40333.99313144924         57731.64960453346         
395123.4156712688         159267.7940438321         40374.94304726375         57731.6521599373          
395047.6913097182         159479.4724644585         40415.92944232882         57731.65471534113         
394971.8196993736         159691.0431554215         40456.9522503703          57731.65727074496         
394895.8010300013         159902.5062326488         40498.01140520655         57731.6598261488          
394819.6354904872         160113.8618113712         40539.10684075874         57731.66238155263         
394743.3232688599         160325.1100060914         40580.23849103122         57731.66493695645         
394666.8645522885         160536.2509306059         40621.4062901218          57731.66749236029         
394590.259527083          160747.2846980221         40662.61017222856         57731.67004776412         
394513.5083787086         160958.211420744          40703.85007164027         57731.67260316796         
394436.611291786          161169.0312104888         40745.12592274322         57731.67515857179         
394359.5684501066         161379.7441782732         40786.43766001156         57731.67771397562         
394282.3800366322         161590.3504344294         40827.78521801418         57731.68026937945         
394205.0462334919         161800.850088628          40869.1685314248          57731.68282478328         
394127.5672220084         162011.2432498391         40910.58753499913         57731.68538018712         
394049.9431826809         162221.5300263856         40952.04216360143         57731.68793559095         
393972.1742952105         162431.7105259042         40993.5323521817          57731.69049099478         
393894.2607385006         162641.7848553625         41035.05803578244         57731.69304639861         
393816.2026906416         162851.7531211045         41076.61914956185         57731.69560180244         
393738.0003289516         163061.6154287827         41118.21562875459         57731.69815720627         
393659.6538299619         163271.371883404          41159.84740869494         57731.70071261011         
393581.1633694159         163481.022589346          41201.51442482355         57731.70326801394         
393502.5291222956         163690.5676503186         41243.21661266462         57731.70582341777         
393423.7512628029         163900.0071694159         41284.95390785231         57731.7083788216          
393344.8299643859         164109.3412490786         41326.72624610789         57731.71093422543         
393265.7653997357         164318.569991115          41368.53356324977         57731.71348962927         
393186.5577407816         164527.6934967234         41410.37579520346         57731.7160450331          
393107.2071587184         164736.7118664538         41452.25287797867         57731.71860043693         
393027.7138239893         164945.6252002534         41494.16474769249         57731.72115584077         
392948.077906301          165154.4335974528         41536.11134055965         57731.72371124459         
392868.2995746378         165363.1371567511         41578.09259288269         57731.72626664843         
392788.3789972446         165571.735976262          41620.10844107514         57731.72882205226         
392708.3163416538         165780.2301534754         41662.15882163856         57731.73137745609         
392628.1117746807         165988.6197852788         41704.24367117256         57731.73393285993         
392547.7654624198         166196.9049679791         41746.36292638465         57731.73648826376         
392467.2775702701         166405.0857972641         41788.51652406737         57731.73904366759         
392386.6482629195         166613.162368248          41830.70440112137         57731.74159907142         
392305.8777043579         166821.1347754567         41872.92649454557         57731.74415447525         
392224.9660578917         167029.003112814          41915.18274142742         57731.74670987909         
392143.9134861266         167236.7674736859         41957.47307896592         57731.74926528292         
392062.7201509939         167444.4279508432         41999.79744444865         57731.75182068675         
391981.386213746          167651.9846364824         42042.15577526177         57731.75437609058         
391899.9118349514         167859.4376222466         42084.54800889976         57731.75693149441         
391818.2971745211         168066.7869991877         42126.97408294262         57731.75948689825         
391736.5423916883         168274.0328578173         42169.43393508204         57731.76204230208         
391654.6476450374         168481.1752880621         42211.92750309527         57731.76459770591         
391572.6130924872         168688.2143793089         42254.45472486802         57731.76715310974         
391490.4388913037         168895.1502203901         42297.01553838468         57731.76970851357         
391408.125198112          169101.9828995753         42339.60988172179         57731.7722639174          
391325.672168893          169308.7125045858         42382.23769305456         57731.77481932124         
391243.0799589792         169515.339122616          42424.89891066671         57731.77737472507         
391160.3487230803         169721.862840295          42467.5934729276          57731.77993012891         
391077.4786152626         169928.2837437372         42510.3213183183          57731.78248553273         
390994.4697889753         170134.6019185035         42553.08238540877         57731.78504093656         
390911.3223970479         170340.8174496169         42595.87661286438         57731.7875963404          
390828.0365916726         170546.9304216067         42638.70393946871         57731.79015174423         
390744.6125244459         170752.9409184403         42681.56430408435         57731.79270714806         
390661.0503463511         170958.8490235679         42724.45764567577         57731.7952625519          
390577.3502077551         171164.6548199375         42767.38390331577         57731.79781795572         
390493.5122584353         171370.3583899561         42810.34301616263         57731.80037335956         
390409.5366475579         171575.9598155402         42853.33492348617         57731.80292876339         
390325.4235237038         171781.4591780773         42896.35956464483         57731.80548416722         
390241.1730348633         171986.8565584462         42939.41687909549         57731.80803957106         
390156.7853284303         172192.1520370386         42982.50680640314         57731.81059497489         
390072.2605512312         172397.3456937135         43025.62928621477         57731.81315037872         
389987.598849491          172602.437607872          43068.78425829843         57731.81570578255         
389902.8003688781         172807.4278583823         43111.97166250078         57731.81826118638         
389817.8652544861         173012.3165236248         43155.19143876988         57731.82081659022         
389732.7936508303         173217.1036815063         43198.44352716159         57731.82337199405         
389647.5857018717         173421.7894094271         43241.72786782004         57731.82592739788         
389562.24155101           173626.373784302          43285.04440098722         57731.82848280171         
389476.761341078          173830.8568825804         43328.39306701274         57731.83103820554         
389391.1452143677         174035.2387802076         43371.77380633097         57731.83359360938         
389305.3933126111         174239.5195526692         43415.18655948372         57731.83614901321         
389219.5057769939         174443.6992749756         43458.6312671104          57731.83870441704         
389133.4827481678         174647.7780216475         43502.10786993819         57731.84125982087         
389047.3243662324         174851.7558667592         43545.61630880467         57731.8438152247          
388961.0307707601         175055.6328839004         43589.15652463506         57731.84637062853         
388874.6021007909         175259.4091461965         43632.72845845175         57731.84892603237         
388788.0384948254         175463.0847263284         43676.3320513841          57731.8514814362          
388701.3400908511         175666.6596964945         43719.96724464548         57731.85403684004         
388614.5070263193         175870.1341284597         43763.63397955921         57731.85659224386         
388527.5394381752         176073.5080935113         43807.33219753247         57731.85914764769         
388440.4374628381         176276.7816625025         43851.06184007892         57731.86170305153         
388353.2012362137         176479.9549058371         43894.82284880884         57731.86425845536         
388265.8308937084         176683.0278934549         43938.61516541932         57731.8668138592          
388178.3265702085         176886.0006948745         43982.43873171681         57731.86936926303         
388090.6884001069         177088.8733791552         44026.29348959433         57731.87192466686         
388002.9165172961         177291.646014917          44070.17938104111         57731.87448007069         
387915.0110551618         177494.3186703603         44114.09634815212         57731.87703547452         
387826.9721466053         177696.8914132334         44158.04433310858         57731.87959087835         
387738.7999240374         177899.3643108522         44202.02327818751         57731.88214628219         
387650.4945193741         178101.7374301146         44246.0331257681          57731.88470168602         
387562.0560640498         178304.0108374849         44290.07381832186         57731.88725708985         
387473.484689014          178506.1845990083         44334.145298419           57731.88981249368         
387384.7805247437         178708.2587802952         44378.24750871852         57731.89236789751         
387295.9437012402         178910.2334465352         44422.38039197468         57731.89492330135         
387206.9743480217         179112.1086625174         44466.54389104639         57731.89747870518         
387117.8725941466         179313.8844925972         44510.73794887779         57731.90003410901         
387028.6385682059         179515.5610007159         44554.96250850781         57731.90258951284         
386939.2723983165         179717.1382504212         44599.21751307973         57731.90514491667         
386849.7742121505         179918.6163048217         44643.5029058151          57731.90770032051         
386760.144136898          180119.9952266601         44687.81863005247         57731.91025572434         
386670.3822993134         180321.2750782387         44732.1646292052          57731.91281112817         
386580.4888256951         180522.4559214632         44776.54084678395         57731.915366532           
386490.4638418806         180723.5378178557         44820.94722640299         57731.91792193583         
386400.3074732706         180924.5208285227         44865.38371176065         57731.92047733966         
386310.0198448205         181125.4050141737         44909.85024664886         57731.9230327435          
386219.6010810342         181326.1904351422         44954.34677496275         57731.92558814733         
386129.0513059893         181526.8771513454         44998.87324067781         57731.92814355117         
386038.3706433167         181727.4652223283         45043.42958787239         57731.930698955           
385947.5592162131         181927.954707248          45088.01576071784         57731.93325435882         
385856.6171474542         182128.3456648576         45132.63170346869         57731.93580976266         
385765.5445593732         182328.6381535499         45177.27736048504         57731.93836516649         
385674.3415738909         182528.8322313126         45221.95267620667         57731.94092057033         
385583.0083124904         182728.9279557766         45266.65759517861         57731.94347597416         
385491.5448962442         182928.9253841775         45311.3920620284          57731.94603137799         
385399.9514458064         183128.8245733748         45356.1560214757          57731.94858678182         
385308.2280814045         183328.625579872          45400.94941834169         57731.95114218565         
385216.3749228661         183528.3284597768         45445.77219752638         57731.95369758948         
385124.3920895977         183727.9332688447         45490.62430403105         57731.95625299332         
385032.2797005972         183927.440062463          45535.50568294834         57731.95880839715         
384940.0378744661         184126.8488956353         45580.41627945247         57731.96136380098         
384847.6667293891         184326.1598230245         45625.35603882161         57731.96391920481         
384755.1663831593         184525.3728989133         45670.32490641515         57731.96647460864         
384662.5369531711         184724.4881772243         45715.32282768324         57731.96903001248         
384569.7785564118         184923.5057115388         45760.3497481762          57731.97158541631         
384476.8913094851         185122.4255550639         45805.40561352509         57731.97414082014         
384383.8753286024         185321.2477606518         45850.49036945122         57731.97669622397         
384290.7307295788         185519.9723808134         45895.60396177234         57731.9792516278          
384197.4576278455         185718.5994677023         45940.74633639283         57731.98180703164         
384104.0561384453         185917.1290731289         45985.91743931001         57731.98436243547         
384010.5263760451         186115.5612485441         46031.1172166043          57731.9869178393          
383916.8684549314         186313.8960450531         46076.34561444543         57731.98947324313         
383823.0824890019         186512.1335134344         46121.60257910193         57731.99202864696         
383729.1685917887         186710.2737041068         46166.88805692172         57731.99458405079         
383635.1268764503         186908.3166671486         46212.20199434151         57731.99713945463         
383540.957455763          187106.2624523168         46257.54433789625         57731.99969485846         
383446.6604421509         187304.1111090024         46302.91503419334         57732.0022502623          
383352.2359476464         187501.8626863014         46348.31402995086         57732.00480566613         
383257.6840839378         187699.5172329416         46393.74127195578         57732.00736106995         
383163.004962347          187897.0747973247         46439.19670708617         57732.00991647379         
383068.1986938241         188094.5354275395         46484.68028231746         57732.01247187762         
382973.2653889746         188291.8991713231         46530.19194469981         57732.01502728146         
382878.2051580332         188489.1660761088         46575.73164138352         57732.01758268529         
382783.0181108905         188686.3361889874         46621.29931959652         57732.02013808912         
382687.7043570844         188883.4095567261         46666.89492665374         57732.02269349295         
382592.2640057951         189080.3862257816         46712.51840996328         57732.02524889678         
382496.6971658544         189277.2662422906         46758.1697170199          57732.02780430061         
382401.003945758          189474.0496520531         46803.84879539526         57732.03035970445         
382305.1844536429         189670.7365005759         46849.55559275998         57732.03291510828         
382209.2387973177         189867.3268330265         46895.29005685803         57732.03547051211         
382113.1670842363         190063.8206942821         46941.05213553205         57732.03802591594         
382016.9694215245         190260.2181288898         46986.84177670078         57732.04058131977         
381920.6459159713         190456.519181086          47032.65892836852         57732.04313672361         
381824.1966740204         190652.7238948154         47078.50353863444         57732.04569212744         
381727.6218017932         190848.8323136974         47124.37555567329         57732.04824753127         
381630.9214050837         191044.8444810396         47170.27492774162         57732.0508029351          
381534.0955893355         191240.7604398795         47216.20160319983         57732.05335833893         
381437.1444596899         191436.5802329111         47262.15553047063         57732.05591374277         
381340.068120945          191632.3039025558         47308.13665807703         57732.0584691466          
381242.8666775859         191827.9314909171         47354.14493461671         57732.06102455043         
381145.5402337764         192023.4630398004         47400.18030877138         57732.06357995427         
381048.0888933495         192218.8985907308         47446.24272931606         57732.06613535809         
380950.5127598347         192414.2381849149         47492.33214509676         57732.06869076193         
380852.8119364305         192609.481863288          47538.44850505562         57732.07124616576         
380754.9865260356         192804.6296664695         47584.59175820534         57732.07380156959         
380657.0366312254         192999.6816348048         47630.7618536512          57732.07635697343         
380558.962354264          193194.6378083495         47676.95874058139         57732.07891237726         
380460.7637971139         193389.4982268588         47723.1823682604          57732.08146778108         
380362.4410614298         193584.2629298011         47769.43268603525         57732.08402318492         
380263.9942485502         193778.9319563764         47815.7096433448          57732.08657858875         
380165.4234595238         193973.5053454773         47862.0131896973          57732.08913399259         
380066.7287950829         194167.9831357365         47908.34327469563         57732.09168939642         
379967.9103556696         194362.3653654879         47954.69984801491         57732.09424480025         
379868.9682414311         194556.6520727795         48001.08285940864         57732.09680020408         
379769.9025521954         194750.8432954151         48047.49225873066         57732.09935560791         
379670.7133875168         194944.9390708865         48093.927995897           57732.10191101174         
379571.4008466519         195138.939436415          48140.39002090781         57732.10446641558         
379471.965028554          195332.8444289647         48186.87828385352         57732.10702181941         
379372.4060319007         195526.654085203          48233.39273489249         57732.10957722324         
379272.7239550654         195720.3684415483         48279.93332427616         57732.11213262707         
379172.9188961454         195913.987534131          48326.50000232668         57732.1146880309          
379072.990952952          196107.5113988118         48373.09271944621         57732.11724343474         
378972.9402230048         196300.940071195          48419.71142612305         57732.11979883857         
378872.7668035407         196494.2735866178         48466.35607292516         57732.1223542424          
378772.4707915264         196687.5119801345         48513.02661049047         57732.12490964623         
378672.0522836345         196880.6552865581         48559.72298954879         57732.12746505006         
378571.5113762741         197073.7035404156         48606.44516089634         57732.1300204539          
378470.848165563          197266.656775995          48653.19307542086         57732.13257585773         
378370.062747355          197459.5150273065         48699.96668407933         57732.13513126156         
378269.1552172303         197652.2783281011         48746.76593790716         57732.1376866654          
378168.1256704864         197844.9467118887         48793.59078802758         57732.14024206922         
378066.9742021646         198037.5202118997         48840.44118562928         57732.14279747306         
377965.7009070264         198229.9988611256         48887.31708198835         57732.14535287689         
377864.3058795653         198422.3826923039         48934.21842845858         57732.14790828072         
377762.7892140202         198614.6717379014         48981.14517646187         57732.15046368456         
377661.1510043505         198806.8660301557         49028.09727751005         57732.15301908839         
377559.3913442631         198998.9656010366         49075.07468318268         57732.15557449222         
377457.5103272034         199190.9704822642         49122.07734513625         57732.15812989605         
377355.5080463454         199382.8807053271         49169.10521511352         57732.16068529988         
377253.3845946187         199574.6963014439         49216.15824492121         57732.16324070372         
377151.1400646806         199766.4173016098         49263.23638645501         57732.16579610755         
377048.7745489472         199958.0437365521         49310.33959167429         57732.16835151138         
376946.2881395685         200149.5756367715         49357.46781262383         57732.17090691521         
376843.6809284412         200341.0130325259         49404.62100142423         57732.17346231904         
376740.9530072173         200532.3559538204         49451.79911026546         57732.17601772287         
376638.1044672983         200723.6044304193         49499.00209141297         57732.17857312671         
376535.1353998251         200914.758491865          49546.22989721684         57732.18112853054         
376432.0458957058         201105.8181674388         49593.4824800897          57732.18368393437         
376328.8360455863         201296.7834862076         49640.75979253158         57732.1862393382          
376225.5059398788         201487.6544769853         49688.06178710784         57732.18879474203         
376122.0556687554         201678.4311683452         49735.38841645519         57732.19135014587         
376018.4853221226         201869.113588661          49782.73963330346         57732.1939055497          
375914.7949896684         202059.7017660394         49830.11539043781         57732.19646095353         
375810.9847608366         202250.1957283612         49877.51564072049         57732.19901635736         
375707.054724821          202440.5955032938         49924.94033709692         57732.20157176119         
375603.004970593          202630.9011182521         49972.3894325735          57732.20412716503         
375498.8355868726         202821.1126004454         50019.86288024261         57732.20668256886         
375394.5466621561         203011.2299768387         50067.3606332604          57732.20923797269         
375290.1382847059         203201.2532741704         50114.88264485601         57732.21179337653         
375185.6105425406         203391.1825189707         50162.42886834084         57732.21434878036         
375080.9635234665         203581.0177375172         50209.99925708324         57732.21690418419         
374976.1973150332         203770.7589559038         50257.59376454593         57732.21945958802         
374871.3120045842         203960.4061999684         50305.21234424512         57732.22201499185         
374766.3076792315         204149.959495333          50352.85494977225         57732.22457039569         
374661.1844258494         204339.4188674167         50400.52153479999         57732.22712579952         
374555.9423310984         204528.7843414022         50448.2120530634          57732.22968120335         
374450.5814814147         204718.0559422542         50495.92645836903         57732.23223660718         
374345.1019630006         204907.2336947368         50543.66470460416         57732.23479201101         
374239.5038618515         205096.3176233757         50591.42674571474         57732.23734741485         
374133.7872637309         205285.307752498          50639.21253572704         57732.23990281868         
374027.9522541832         205474.2041062165         50687.02202873812         57732.24245822251         
373921.9989185458         205663.006708414          50734.85517890633         57732.24501362634         
373815.9273419239         205851.7155827834         50782.71194047287         57732.24756903017         
373709.7376092179         206040.3307527892         50830.59226773988         57732.250124434           
373603.4298051139         206228.8522416857         50878.49611507953         57732.25267983784         
373497.0040140724         206417.2800725344         50926.42343694319         57732.25523524167         
373390.4603203567         206605.6142681659         50974.37418783954         57732.2577906455          
373283.7988080035         206793.8548512257         51022.34832235917         57732.26034604933         
373177.0195608544         206982.00184413           51070.34579514958         57732.26290145316         
373070.1226625301         207170.0552691063         51118.36656093675         57732.265456857           
372963.1081964434         207358.0151481772         51166.41057451563         57732.26801226083         
372855.9762458112         207545.8815031444         51214.47779074067         57732.27056766467         
372748.7268936291         207733.6543556295         51262.5681645473          57732.27312306849         
372641.3602226996         207921.3337270347         51310.68165093013         57732.27567847232         
372533.876315621          208108.9196385612         51358.81820495197         57732.27823387616         
372426.2752547771         208296.4121112269         51406.97778175308         57732.28078927999         
372318.557122362          208483.8111658332         51455.16033653227         57732.28334468382         
372210.7220003685         208671.1168229831         51503.36582455604         57732.28590008766         
372102.7699705824         208858.3291030934         51551.59420116471         57732.28845549149         
371994.7011145944         209045.4480263782         51599.8454217628          57732.29101089532         
371886.5155137939         209232.4736128615         51648.11944182514         57732.29356629915         
371778.2132493812         209419.405882361          51696.41621688737         57732.29612170298         
371669.7944023615         209606.2448545003         51744.73570255197         57732.29867710682         
371561.2590535329         209792.9905487265         51793.07785449737         57732.30123251065         
371452.6072835123         209979.6429842775         51841.44262845916         57732.30378791448         
371343.8391727237         210166.2021801993         51889.82998023928         57732.30634331831         
371234.9548013877         210352.6681553645         51938.23986571506         57732.30889872214         
371125.9542495542         210539.0409284273         51986.67224081432         57732.31145412598         
371016.8375970554         210725.3205178922         52035.1270615523          57732.31400952981         
370907.6049235587         210911.5069420417         52083.60428399131         57732.31656493364         
370798.2563085399         211097.6002189767         52132.1038642622          57732.31912033747         
370688.7918312761         211283.6003666281         52180.62575857031         57732.3216757413          
370579.2115708703         211469.5074027241         52229.16992317683         57732.32423114513         
370469.5156062409         211655.3213448083         52277.73631440785         57732.32678654897         
370359.7040161103         211841.0422102566         52326.32488866347         57732.3293419528          
370249.7768790337         212026.6700162391         52374.93560239601         57732.33189735663         
370139.7342733727         212212.2047797602         52423.56841213146         57732.33445276046         
370029.5762773072         212397.6465176425         52472.22327445999         57732.33700816429         
369919.3029688493         212582.9952465108         52520.90014602663         57732.33956356813         
369808.9144258156         212768.250982832          52569.59898355259         57732.34211897196         
369698.4107258604         212953.4137428713         52618.3197438105          57732.3446743758          
369587.7919464443         213138.4835427374         52667.0623836488          57732.34722977963         
369477.0581648635         213323.4603983446         52715.82685997014         57732.34978518345         
369366.2094582385         213508.3443254299         52764.61312974032         57732.35234058729         
369255.2459035029         213693.1353395706         52813.42114999743         57732.35489599112         
369144.1675774323         213877.8334561462         52862.25087783013         57732.35745139495         
369032.9745566174         214062.438690378          52911.102270399           57732.36000679879         
368921.6669174765         214246.9510573134         52959.97528492715         57732.36256220262         
368810.2447362689         214431.3705718094         53008.86987869085         57732.36511760645         
368698.7080890671         214615.6972485728         53057.78600904084         57732.36767301028         
368587.0570517861         214799.931102122          53106.72363338069         57732.37022841411         
368475.2917001724         214984.0721468039         53155.68270917584         57732.37278381795         
368363.4121097921         215168.120396812          53204.66319396264         57732.37533922178         
368251.4183560567         215352.0758661531         53253.66504532974         57732.37789462561         
368139.3105142113         215535.9385686655         53302.68822092722         57732.38045002944         
368027.0886593274         215719.7085180298         53351.73267847245         57732.38300543327         
367914.7528663163         215903.3857277541         53400.79837574079         57732.38556083711         
367802.3032099211         216086.9702111847         53449.88527057153         57732.38811624094         
367689.7397647304         216270.461981491          53498.99332085858         57732.39067164477         
