Luna.EMBaryRot.X          Luna.EMBaryRot.Y          Luna.EMBaryRot.Z          Luna.UTCModJulian         
360211.5369471674         -4664.928288049998        0                         57824.76897982787         
360174.8815186418         -4527.019095669471        -3.637978807091713e-12    57824.80022982787         
360139.3203543955         -4388.305186561287        -7.275957614183426e-12    57824.83147982787         
360104.8605976463         -4248.79371947738         0                         57824.86272982787         
360071.5093207778         -4108.491998797888        -3.637978807091713e-12    57824.89397982787         
360039.2735236695         -3967.407474051703        0                         57824.92522982787         
360008.1601320255         -3825.547739415687        -1.818989403545856e-12    57824.95647982787         
359978.1759956377         -3682.920532858749        0                         57824.98772982787         
359949.3278867645         -3539.533735756535        0                         57825.01897982787         
359921.6224984101         -3395.395371985046        0                         57825.05022982787         
359895.0664426826         -3250.513607321329        -1.818989403545856e-12    57825.08147982787         
359869.6662491562         -3104.896748823313        1.818989403545856e-12     57825.11272982787         
359845.4283631866         -2958.55324388164         -9.094947017729282e-13    57825.14397982787         
359822.3591442942         -2811.491679550926        9.094947017729282e-13     57825.17522982787         
359800.464864551          -2663.720781860874        0                         57825.20647982787         
359779.7517069263         -2515.249414760758        0                         57825.23772982787         
359760.2257637216         -2366.086579556711        0                         57825.26897982787         
359741.8930349413         -2216.241413809339        0                         57825.30022982787         
359724.7594267253         -2065.723190553854        -4.121147867408581e-13    57825.33147982787         
359708.8307497889         -1914.541317501           0                         57825.36272982787         
359694.1127178422         -1762.705335899661        -4.547473508864641e-13    57825.39397982787         
359680.6109460588         -1610.224919693104        4.547473508864641e-13     57825.42522982787         
359668.3309495538         -1457.109874655952        -9.094947017729282e-13    57825.45647982787         
359657.2781418478         -1303.370137154463        0                         57825.48772982787         
359647.4578333882         -1149.01577341948         0                         57825.51897982787         
359638.8752300467         -994.0569782635966        1.818989403545856e-12     57825.55022982787         
359631.5354316584         -838.5040741346247        0                         57825.58147982787         
359625.4434305739         -682.3675101513636        0                         57825.61272982787         
359620.6041102134         -525.6578607928996        1.818989403545856e-12     57825.64397982787         
359617.0222436554         -368.3858248932211        -1.818989403545856e-12    57825.67522982787         
359614.702492238          -210.5622246190514        -1.818989403545856e-12    57825.70647982787         
359613.6494041719         -52.19800406091599        1.818989403545856e-12     57825.73772982787         
359613.8674131831         106.6957716438974         0                         57825.76897982787         
359615.3608371669         266.1079177592783         -3.637978807091713e-12    57825.80022982787         
359618.1338768665         426.0271310486478         0                         57825.83147982787         
359622.1906145675         586.441990889698          3.637978807091713e-12     57825.86272982787         
359627.5350128191         747.3409607427602         7.275957614183426e-12     57825.89397982787         
359634.1709131732         908.7123893024236         -7.275957614183426e-12    57825.92522982787         
359642.1020349388         1070.544511664861         -3.637978807091713e-12    57825.95647982787         
359651.3319739743         1232.825450851124         0                         57825.98772982787         
359661.8642014897         1395.543219009671         0                         57826.01897982787         
359673.7020628665         1558.68571863434          3.637978807091713e-12     57826.05022982787         
359686.848776527          1722.240744178131         0                         57826.08147982787         
359701.3074327878         1886.195983114465         3.637978807091713e-12     57826.11272982787         
359717.0809927804         2050.539017584426         0                         57826.14397982787         
359734.1722873671         2215.257325680101         0                         57826.17522982787         
359752.5840160775         2380.338282741792         0                         57826.20647982787         
359772.3187461058         2545.769163016477         -7.275957614183426e-12    57826.23772982787         
359793.3789113012         2711.537140986537         0                         57826.26897982787         
359815.7668111775         2877.629292711856         0                         57826.30022982787         
359839.4846099945         3044.032597535082         0                         57826.33147982787         
359864.5343358247         3210.733939453428         0                         57826.36272982787         
359890.9178796394         3377.720108504411         -7.275957614183426e-12    57826.39397982787         
359918.6369944779         3544.977802514724         7.275957614183426e-12     57826.42522982787         
359947.6932945922         3712.493628514007         0                         57826.45647982787         
359978.0882546137         3880.254104161384         -7.275957614183426e-12    57826.48772982787         
360009.8232088196         4048.245659575543         -7.275957614183426e-12    57826.51897982787         
360042.8993503207         4216.4546385924           0                         57826.55022982787         
360077.3177303875         4384.867300622318         0                         57826.58147982787         
360113.0792577327         4553.469822128271         -1.455191522836685e-11    57826.61272982787         
360150.184697817          4722.24829811684          0                         57826.64397982787         
360188.6346722613         4891.188743994069         0                         57826.67522982787         
360228.4296582152         5060.277097080732         -7.275957614183426e-12    57826.70647982787         
360269.5699877494         5229.499218138582         7.275957614183426e-12     57826.73772982787         
360312.0558473626         5398.840893262939         0                         57826.76897982787         
360355.8872774372         5568.287835432242         -7.275957614183426e-12    57826.80022982787         
360401.0641717206         5737.825686068441         -7.275957614183426e-12    57826.83147982787         
360447.5862769285         5907.440016963224         0                         57826.86272982787         
360495.4531922904         6077.1163318607           -7.275957614183426e-12    57826.89397982787         
360544.6643691189         6246.840068049863         2.91038304567337e-11      57826.92522982787         
360595.2191105131         6416.59659832282          7.275957614183426e-12     57826.95647982787         
360647.116570993          6586.371232588073         1.455191522836685e-11     57826.98772982787         
360700.3557561609         6756.149219493411         -1.455191522836685e-11    57827.01897982787         
360754.9355225026         6925.915748414114         0                         57827.05022982787         
360810.8545771142         7095.655951095294         0                         57827.08147982787         
360868.1114774544         7265.354903303189         0                         57827.11272982787         
360926.7046312463         7434.997626841519         0                         57827.14397982787         
360986.632296296          7604.569091220481         0                         57827.17522982787         
361047.8925803364         7774.054215335498         0                         57827.20647982787         
361110.4834410304         7943.437869508976         -1.455191522836685e-11    57827.23772982787         
361174.4026858808         8112.704877185075         0                         57827.26897982787         
361239.6479721671         8281.840016633621         1.455191522836685e-11     57827.30022982787         
361306.2168070479         8450.828023015194         0                         57827.33147982787         
361374.1065475652         8619.653590100366         -1.455191522836685e-11    57827.36272982787         
361443.3144006709         8788.301371996728         -1.455191522836685e-11    57827.39397982787         
361513.837423432          8956.755985235977         0                         57827.42522982787         
361585.6725231239         9125.002010515469         1.455191522836685e-11     57827.45647982787         
361658.8164573511         9293.023994446681         1.455191522836685e-11     57827.48772982787         
361733.2658343503         9460.806451662793         0                         57827.51897982787         
361809.0171131761         9628.333866580608         1.455191522836685e-11     57827.55022982787         
361886.0666039118         9795.590695169216         0                         57827.58147982787         
361964.4104680718         9962.56136707613          2.91038304567337e-11      57827.61272982787         
362044.044718877          10129.23028740774         0                         57827.64397982787         
362124.9652215561         10295.58183851663         -1.455191522836685e-11    57827.67522982787         
362207.1676938448         10461.60038214476         2.91038304567337e-11      57827.70647982787         
362290.647706351          10627.27026122055         1.455191522836685e-11     57827.73772982787         
362375.4006829435         10792.57580166413         0                         57827.76897982787         
362461.4219013486         10957.50131454437         1.455191522836685e-11     57827.80022982787         
362548.7064936014         11122.03109789184         -1.455191522836685e-11    57827.83147982787         
362637.2494465224         11286.14943852026         1.455191522836685e-11     57827.86272982787         
362727.0456024071         11449.84061419527         1.455191522836685e-11     57827.89397982787         
362818.089659564          11613.08889546233         0                         57827.92522982787         
362910.3761728756         11775.87854748131         2.91038304567337e-11      57827.95647982787         
363003.8995545803         11938.193832206           2.91038304567337e-11      57827.98772982787         
363098.6540748934         12100.01901022456         0                         57828.01897982787         
363194.6338626513         12261.33834260594         -1.455191522836685e-11    57828.05022982787         
363291.8329061827         12422.13609308702         1.455191522836685e-11     57828.08147982787         
363390.2450540112         12582.39652992397         0                         57828.11272982787         
363489.8640155792         12742.10392774759         -1.455191522836685e-11    57828.14397982787         
363590.6833622067         12901.24256975621         0                         57828.17522982787         
363692.6965278715         13059.79674957432         2.91038304567337e-11      57828.20647982787         
363795.8968100116         13217.75077311522         0                         57828.23772982787         
363900.2773705673         13375.08896077502         -1.455191522836685e-11    57828.26897982787         
364005.8312368127         13531.79564926006         0                         57828.30022982787         
364112.5513023562         13687.85519363375         -1.455191522836685e-11    57828.33147982787         
364220.4303280161         13843.25196914529         -2.91038304567337e-11     57828.36272982787         
364329.4609429712         13997.97037342046         0                         57828.39397982787         
364439.6356457126         14151.99482832356         0                         57828.42522982787         
364550.9468050136         14305.30978181861         0                         57828.45647982787         
364663.386661157          14457.89971015102         0                         57828.48772982787         
364776.9473269581         14609.749121646           -1.455191522836685e-11    57828.51897982787         
364891.6207888148         14760.84255480139         0                         57828.55022982787         
365007.3989079824         14911.16458215711         -1.455191522836685e-11    57828.58147982787         
365124.2734216711         15060.69981343537         0                         57828.61272982787         
365242.2359441492         15209.43289640723         1.455191522836685e-11     57828.64397982787         
365361.2779681122         15357.34851910375         -1.455191522836685e-11    57828.67522982787         
365481.3908658281         15504.43141171015         0                         57828.70647982787         
365602.5658903            15650.6663484607          0                         57828.73772982787         
365724.7941766999         15796.0381498375          1.455191522836685e-11     57828.76897982787         
365848.0667435441         15940.53168442498         0                         57828.80022982787         
365972.3744940555         16084.13187096543         1.455191522836685e-11     57828.83147982787         
366097.7082173708         16226.82368021234         -1.455191522836685e-11    57828.86272982787         
366224.0585900573         16368.59213711342         1.455191522836685e-11     57828.89397982787         
366351.4161773872         16509.42232269047         0                         57828.92522982787         
366479.7714346238         16649.29937591939         0                         57828.95647982787         
366609.1147085947         16788.20849590202         -1.455191522836685e-11    57828.98772982787         
366739.4362390137         16926.13494373871         -2.91038304567337e-11     57829.01897982787         
366870.7261598154         17063.06404440185         2.91038304567337e-11      57829.05022982787         
367002.9745007789         17198.98118889411         1.455191522836685e-11     57829.08147982787         
367136.1711888639         17333.87183608172         -1.455191522836685e-11    57829.11272982787         
367270.3060497435         17467.72151471693         1.455191522836685e-11     57829.14397982787         
367405.3688091647         17600.51582526747         1.455191522836685e-11     57829.17522982787         
367541.3490946349         17732.24044205552         -1.455191522836685e-11    57829.20647982787         
367678.2364368414         17862.88111510908         1.455191522836685e-11     57829.23772982787         
367816.0202710805         17992.42367201469         0                         57829.26897982787         
367954.689938985          18120.85402003708         -1.455191522836685e-11    57829.30022982787         
368094.2346899469         18248.15814793135         -2.91038304567337e-11     57829.33147982787         
368234.643682742          18374.32212793004         -2.91038304567337e-11     57829.36272982787         
368375.9059869705         18499.33211754886         -2.91038304567337e-11     57829.39397982787         
368518.0105848345         18623.17436168039         -2.91038304567337e-11     57829.42522982787         
368660.9463726326         18745.83519441642         2.91038304567337e-11      57829.45647982787         
368804.7021622604         18867.30104086911         0                         57829.48772982787         
368949.2666830202         18987.55841924209         0                         57829.51897982787         
369094.6285831411         19106.59394263633         0                         57829.55022982787         
369240.7764313029         19224.39432085501         -2.91038304567337e-11     57829.58147982787         
369387.6987184742         19340.94636244922         0                         57829.61272982787         
369535.3838594187         19456.2369764793          -2.91038304567337e-11     57829.64397982787         
369683.8201944123         19570.25317443383         0                         57829.67522982787         
369832.9959907593         19682.9820719813          0                         57829.70647982787         
369982.899444661          19794.4108909789          0                         57829.73772982787         
370133.518682778          19904.52696123226         2.91038304567337e-11      57829.76897982787         
370284.8417637966         20013.31772225306         -2.91038304567337e-11     57829.80022982787         
370436.8566803138         20120.77072523699         -2.91038304567337e-11     57829.83147982787         
370589.5513603779         20226.87363477587         2.91038304567337e-11      57829.86272982787         
370742.9136692428         20331.61423071384         0                         57829.89397982787         
370896.9314109113         20434.98040984662         0                         57829.92522982787         
371051.5923300395         20536.96018785446         0                         57829.95647982787         
371206.8841134863         20637.54170098145         2.91038304567337e-11      57829.98772982787         
371362.7943920798         20736.71320784926         0                         57830.01897982787         
371519.3107421673         20834.46309112164         -2.91038304567337e-11     57830.05022982787         
371676.4206875301         20930.77985938767         2.91038304567337e-11      57830.08147982787         
371834.1117009741         21025.65214882606         0                         57830.11272982787         
371992.371205916          21119.06872486274         -2.91038304567337e-11     57830.14397982787         
372151.186578303          21211.01848401532         0                         57830.17522982787         
372310.545148163          21301.4904555038          0                         57830.20647982787         
372470.4342013769         21390.47380298096         -2.91038304567337e-11     57830.23772982787         
372630.8409812247         21477.95782612501         0                         57830.26897982787         
372791.7526903042         21563.9319624264          0                         57830.30022982787         
372953.1564921119         21648.38578877354         0                         57830.33147982787         
373115.0395126208         21731.30902303218         -2.91038304567337e-11     57830.36272982787         
373277.3888421939         21812.69152578596         2.91038304567337e-11      57830.39397982787         
373440.1915371186         21892.52330186665         -2.91038304567337e-11     57830.42522982787         
373603.4346213645         21970.79450198743         0                         57830.45647982787         
373767.1050881088         22047.49542425088         0                         57830.48772982787         
373931.1899016395         22122.6165158249          -2.91038304567337e-11     57830.51897982787         
374095.6759988726         22196.14837442062         0                         57830.55022982787         
374260.5502910939         22268.08174986388         0                         57830.58147982787         
374425.7996654663         22338.40754554924         2.91038304567337e-11      57830.61272982787         
374591.4109869149         22407.11682004552         2.91038304567337e-11      57830.64397982787         
374757.3710996233         22474.20078851768         -2.91038304567337e-11     57830.67522982787         
374923.6668287542         22539.65082423164         2.91038304567337e-11      57830.70647982787         
375090.2849819327         22603.45845994975         0                         57830.73772982787         
375257.2123511096         22665.61538946165         2.91038304567337e-11      57830.76897982787         
375424.4357140699         22726.11346895919         0                         57830.80022982787         
375591.9418359335         22784.94471840033         0                         57830.83147982787         
375759.7174709992         22842.101322981           -2.91038304567337e-11     57830.86272982787         
375927.7493641917         22897.57563444712         2.91038304567337e-11      57830.89397982787         
376096.0242527348         22951.36017247201         -2.91038304567337e-11     57830.92522982787         
376264.5288675815         23003.44762593881         0                         57830.95647982787         
376433.249935228          23053.83085432868         2.91038304567337e-11      57830.98772982787         
376602.1741791272         23102.50288896439         0                         57831.01897982787         
376771.2883213286         23149.45693430835         5.820766091346741e-11     57831.05022982787         
376940.5790838735         23194.68636917391         0                         57831.08147982787         
377110.033190574          23238.18474802589         2.91038304567337e-11      57831.11272982787         
377279.6373683903         23279.94580215062         0                         57831.14397982787         
377449.3783490331         23319.96344087019         0                         57831.17522982787         
377619.2428703199         23358.23175267824         0                         57831.20647982787         
377789.217677917          23394.74500644772         0                         57831.23772982787         
377959.2895266751         23429.49765252328         0                         57831.26897982787         
378129.4451821924         23462.48432384674         0                         57831.30022982787         
378299.6714221291         23493.69983701325         2.91038304567337e-11      57831.33147982787         
378469.955037908          23523.13919338129         0                         57831.36272982787         
378640.2828360067         23550.79758008318         0                         57831.39397982787         
378810.6416394773         23576.67037105716         -2.91038304567337e-11     57831.42522982787         
378981.0182892175         23600.75312801938         0                         57831.45647982787         
379151.3996456256         23623.04160147182         0                         57831.48772982787         
379321.772589848          23643.53173162607         -2.91038304567337e-11     57831.51897982787         
379492.1240252532         23662.21964933815         0                         57831.55022982787         
379662.4408786553         23679.10167699135         0                         57831.58147982787         
379832.7101019229         23694.174329398           -2.91038304567337e-11     57831.61272982787         
380002.9186731787         23707.43431463216         0                         57831.64397982787         
380173.0535982249         23718.87853486236         0                         57831.67522982787         
380343.1019117191         23728.5040871417          0                         57831.70647982787         
380513.0506787334         23736.30826419838         0                         57831.73772982787         
380682.8869959046         23742.28855517356         -2.91038304567337e-11     57831.76897982787         
380852.5979928097         23746.44264634754         -2.91038304567337e-11     57831.80022982787         
381022.1708330915         23748.76842183274         -2.91038304567337e-11     57831.83147982787         
381191.5927159671         23749.26396424916         -2.91038304567337e-11     57831.86272982787         
381360.8508773262         23747.9275553626          2.91038304567337e-11      57831.89397982787         
381529.9325910563         23744.75767670073         0                         57831.92522982787         
381698.8251701164         23739.75301014448         0                         57831.95647982787         
381867.515967992          23732.91243848413         2.91038304567337e-11      57831.98772982787         
382035.9923797427         23724.2350459544          2.91038304567337e-11      57832.01897982787         
382204.241843235          23713.72011873833         0                         57832.05022982787         
382372.2518403586         23701.36714544021         0                         57832.08147982787         
382540.009898037          23687.17581754484         -2.91038304567337e-11     57832.11272982787         
382707.5035896135         23671.1460298188          2.91038304567337e-11      57832.14397982787         
382874.7205358341         23653.27788071078         0                         57832.17522982787         
383041.6484060501         23633.57167270417         2.91038304567337e-11      57832.20647982787         
383208.2749191743         23612.02791266631         0                         57832.23772982787         
383374.5878450131         23588.64731212161         2.91038304567337e-11      57832.26897982787         
383540.5750051944         23563.43078754013         -2.91038304567337e-11     57832.30022982787         
383706.2242743173         23536.37946056708         0                         57832.33147982787         
383871.5235808538         23507.4946582586          0                         57832.36272982787         
384036.4609084251         23476.77791322342         0                         57832.39397982787         
384201.0242966766         23444.23096379628         0                         57832.42522982787         
384365.2018423714         23409.85575414146         0                         57832.45647982787         
384528.9817002397         23373.65443437206         2.91038304567337e-11      57832.48772982787         
384692.3520841979         23335.62936071431         2.91038304567337e-11      57832.51897982787         
384855.3012681721         23295.78309544963         0                         57832.55022982787         
385017.8175870965         23254.11840667137         0                         57832.58147982787         
385179.8894378998         23210.63826848084         0                         57832.61272982787         
385341.5052802885         23165.3458609215          0                         57832.64397982787         
385502.6536378948         23118.24456981504         2.91038304567337e-11      57832.67522982787         
385663.3230990322         23069.33798666667         -2.91038304567337e-11     57832.70647982787         
385823.5023176647         23018.62990847639         0                         57832.73772982787         
385983.1800141381         22966.12433758764         0                         57832.76897982787         
386142.3449762701         22911.82548138524         0                         57832.80022982787         
386300.9860600544         22855.73775207843         0                         57832.83147982787         
386459.092190538          22797.86576639299         0                         57832.86272982787         
386616.6523626838         22738.21434522817         0                         57832.89397982787         
386773.6556420368         22676.78851335074         -2.91038304567337e-11     57832.92522982787         
386930.0911657448         22613.59349891706         0                         57832.95647982787         
387085.9481431963         22548.63473310024         0                         57832.98772982787         
387241.2158568676         22481.91784960014         -2.91038304567337e-11     57833.01897982787         
387395.8836629376         22413.44868421144         -2.91038304567337e-11     57833.05022982787         
387549.9409922513         22343.23327420352         0                         57833.08147982787         
387703.3773509091         22271.27785782126         0                         57833.11272982787         
387856.182321023          22197.58887367602         0                         57833.14397982787         
388008.3455614594         22122.1729601001          0                         57833.17522982787         
388159.8568083926         22045.03695455695         2.91038304567337e-11      57833.20647982787         
388310.7058761982         21966.18789284133         0                         57833.23772982787         
388460.882657981          21885.63300842122         0                         57833.26897982787         
388610.3771262656         21803.37973165977         0                         57833.30022982787         
388759.1793336748         21719.43568899997         0                         57833.33147982787         
388907.279413422          21633.80870221599         0                         57833.36272982787         
389054.6675801364         21546.50678743366         0                         57833.39397982787         
389201.3341303308         21457.53815431324         0                         57833.42522982787         
389347.2694430627         21366.91120508051         0                         57833.45647982787         
389492.4639803797         21274.63453364976         -2.91038304567337e-11     57833.48772982787         
389636.9082880917         21180.71692450182         0                         57833.51897982787         
389780.5929961904         21085.16735174018         2.91038304567337e-11      57833.55022982787         
389923.5088194287         20987.99497800836         0                         57833.58147982787         
390065.6465578848         20889.20915337218         0                         57833.61272982787         
390206.9970973501         20788.8194142848          2.91038304567337e-11      57833.64397982787         
390347.5514100358         20686.83548228802         0                         57833.67522982787         
390487.3005549369         20583.26726291095         -2.91038304567337e-11     57833.70647982787         
390626.2356783492         20478.12484442131         -2.91038304567337e-11     57833.73772982787         
390764.3480143746         20371.41849654173         -2.91038304567337e-11     57833.76897982787         
390901.6288852529         20263.15866925917         0                         57833.80022982787         
391038.0697020053         20153.35599135234         2.91038304567337e-11      57833.83147982787         
391173.661964743          20042.02126913568         -2.91038304567337e-11     57833.86272982787         
391308.3972631263         19929.1654850475          0                         57833.89397982787         
391442.2672768107         19814.79979620426         -2.91038304567337e-11     57833.92522982787         
391575.2637757271         19698.93553305716         2.91038304567337e-11      57833.95647982787         
391707.3786206613         19581.58419774986         2.91038304567337e-11      57833.98772982787         
391838.6037635113         19462.75746271191         0                         57834.01897982787         
391968.9312476899         19342.46716908796         0                         57834.05022982787         
392098.3532085135         19220.72532513436         -5.820766091346741e-11    57834.08147982787         
392226.8618734326         19097.54410472705         5.820766091346741e-11     57834.11272982787         
392354.4495625503         18972.93584555604         0                         57834.14397982787         
392481.1086888292         18846.91304757204         0                         57834.17522982787         
392606.8317584393         18719.48837126281         0                         57834.20647982787         
392731.611371094          18590.67463589727         -2.91038304567337e-11     57834.23772982787         
392855.4402202294         18460.48481789157         -2.91038304567337e-11     57834.26897982787         
392978.3110934666         18328.9320488448          0                         57834.30022982787         
393100.2168727691         18196.0296138468          0                         57834.33147982787         
393221.1505347391         18061.79094960701         0                         57834.36272982787         
393341.1051509002         17926.22964255399         0                         57834.39397982787         
393460.073887832          17789.35942706499         2.91038304567337e-11      57834.42522982787         
393578.0500075731         17651.19418335234         2.91038304567337e-11      57834.45647982787         
393695.0268677355         17511.74793563812         -2.91038304567337e-11     57834.48772982787         
393810.9979217481         17371.03485014422         -2.91038304567337e-11     57834.51897982787         
393925.956719091          17229.06923305466         0                         57834.55022982787         
394039.8969053846         17085.86552861721         -2.91038304567337e-11     57834.58147982787         
394152.8122227379         16941.4383168887          0                         57834.61272982787         
394264.6965098201         16795.80231178497         0                         57834.64397982787         
394375.5437020545         16648.97235894128         -1.455191522836685e-11    57834.67522982787         
394485.3478317801         16500.96343358099         -1.455191522836685e-11    57834.70647982787         
394594.1030284251         16351.79063832542         4.365574568510056e-11     57834.73772982787         
394701.8035185483         16201.46920115323         -1.455191522836685e-11    57834.76897982787         
394808.4436261228         16050.01447299027         2.91038304567337e-11      57834.80022982787         
394914.0177725579         15897.44192562227         0                         57834.83147982787         
395018.5204768382         15743.76714941276         -1.455191522836685e-11    57834.86272982787         
395121.9463556543         15589.00585099708         1.455191522836685e-11     57834.89397982787         
395224.2901234028         15433.17385113476         0                         57834.92522982787         
395325.5465924192         15276.28708218158         -2.91038304567337e-11     57834.95647982787         
395425.7106729609         15118.36158589998         1.455191522836685e-11     57834.98772982787         
395524.7773733031         14959.41351106988         1.455191522836685e-11     57835.01897982787         
395622.741799801          14799.45911111584         -1.455191522836685e-11    57835.05022982787         
395719.5991569671         14638.51474167715         0                         57835.08147982787         
395815.3447474269         14476.59685834751         0                         57835.11272982787         
395909.973972093          14313.72201402044         -1.455191522836685e-11    57835.14397982787         
396003.4823301044         14149.90685659333         0                         57835.17522982787         
396095.8654188697         13985.16812646516         -2.91038304567337e-11     57835.20647982787         
396187.1189340827         13819.5226540569          -2.91038304567337e-11     57835.23772982787         
396277.2386697485         13652.9873572752          0                         57835.26897982787         
396366.2205180973         13485.57923915618         0                         57835.30022982787         
396454.0604697019         13317.31538510502         -1.455191522836685e-11    57835.33147982787         
396540.7546133747         13148.21296050936         1.455191522836685e-11     57835.36272982787         
396626.2991361652         12978.28920814476         0                         57835.39397982787         
396710.6903233453         12807.56144556562         -1.455191522836685e-11    57835.42522982787         
396793.9245582924         12636.04706268256         0                         57835.45647982787         
396875.9983225587         12463.76351892948         0                         57835.48772982787         
396956.9081957377         12290.72834081644         0                         57835.51897982787         
397036.650855422          12116.95911927264         -1.455191522836685e-11    57835.55022982787         
397115.223077133          11942.47350701891         1.455191522836685e-11     57835.58147982787         
397192.6217342627         11767.28921588885         0                         57835.61272982787         
397268.8437979174         11591.42401434523         -1.455191522836685e-11    57835.64397982787         
397343.8863369357         11414.8957245788          1.455191522836685e-11     57835.67522982787         
397417.7465177174         11237.72222000749         0                         57835.70647982787         
397490.4216041366         11059.92142256352         -1.455191522836685e-11    57835.73772982787         
397561.9089574306         10881.51130001451         0                         57835.76897982787         
397632.2060360961         10702.50986323628         4.365574568510056e-11     57835.80022982787         
397701.3103957002         10522.93516368826         0                         57835.83147982787         
397769.2196888445         10342.80529046703         1.455191522836685e-11     57835.86272982787         
397835.9316649615         10162.1383677717          0                         57835.89397982787         
397901.4441701853         9980.952552157061         -1.455191522836685e-11    57835.92522982787         
397965.7551471987         9799.266029824241         0                         57835.95647982787         
398028.8626350898         9617.097013867438         0                         57835.98772982787         
398090.7647691282         9434.463741729654         2.91038304567337e-11      57836.01897982787         
398151.4597806807         9251.384472232516         1.455191522836685e-11     57836.05022982787         
398210.9459969748         9067.87748302945          0                         57836.08147982787         
398269.2218409288         8883.961067846751         0                         57836.11272982787         
398326.2858309615         8699.653533766468         -1.455191522836685e-11    57836.14397982787         
398382.1365807945         8514.973198510539         0                         57836.17522982787         
398436.7727992621         8329.938387683636         0                         57836.20647982787         
398490.1932900512         8144.567432232543         1.455191522836685e-11     57836.23772982787         
398542.396951562          7958.878665478216         0                         57836.26897982787         
398593.3827766356         7772.890420580872         -2.91038304567337e-11     57836.30022982787         
398643.1498523387         7586.621027794652         1.455191522836685e-11     57836.33147982787         
398691.6973597306         7400.08881176859          1.455191522836685e-11     57836.36272982787         
398739.0245736341         7213.312088810118         0                         57836.39397982787         
398785.1308623465         7026.309164370563         1.455191522836685e-11     57836.42522982787         
398830.0156874541         6839.098330103116         0                         57836.45647982787         
398873.6786035309         6651.697861360968         0                         57836.48772982787         
398916.1192578865         6464.126014471556         0                         57836.51897982787         
398957.3373902979         6276.401024152619         0                         57836.55022982787         
398997.3328327347         6088.541100771043         -1.455191522836685e-11    57836.58147982787         
399036.1055090876         5900.564427674457         0                         57836.61272982787         
399073.6554348472         5712.489158751887         -1.455191522836685e-11    57836.64397982787         
399109.9827168664         5524.333415549627         -1.455191522836685e-11    57836.67522982787         
399145.0875530268         5336.115284834734         1.455191522836685e-11     57836.70647982787         
399178.970231946          5147.852815952021         0                         57836.73772982787         
399211.6311326685         4959.564018236342         0                         57836.76897982787         
399243.0707243531         4771.266858438059         0                         57836.80022982787         
399273.28956596           4582.979258117004         0                         57836.83147982787         
399302.2883058987         4394.71909127033          -1.455191522836685e-11    57836.86272982787         
399330.0676817406         4206.504181535332         -1.455191522836685e-11    57836.89397982787         
399356.6285198547         4018.352299845763         0                         57836.92522982787         
399381.9717350746         3830.281161884435         0                         57836.95647982787         
399406.0983303525         3642.308425595111         0                         57836.98772982787         
399429.0093964077         3454.451688710724         0                         57837.01897982787         
399450.7061113755         3266.728486255            1.455191522836685e-11     57837.05022982787         
399471.1897404251         3079.156288279526         0                         57837.08147982787         
399490.4616354233         2891.752497181908         0                         57837.11272982787         
399508.5232345416         2704.534445479039         0                         57837.14397982787         
399525.3760618843         2517.519393380724         0                         57837.17522982787         
399541.0217271059         2330.724526426431         -7.275957614183426e-12    57837.20647982787         
399555.461925024          2144.166953141128         7.275957614183426e-12     57837.23772982787         
399568.6984352289         1957.863702668983         0                         57837.26897982787         
399580.7331216746         1771.831722643488         0                         57837.30022982787         
399591.567932294          1586.087876645419         0                         57837.33147982787         
399601.2048985788         1400.648942116379         -7.275957614183426e-12    57837.36272982787         
399609.64613517           1215.53160807677          0                         57837.39397982787         
399616.8938394401         1030.752472909844         0                         57837.42522982787         
399622.9502910702         846.3280421686468         0                         57837.45647982787         
399627.8178516239         662.2747263632191         7.275957614183426e-12     57837.48772982787         
399631.4989641095         478.6088389853139         0                         57837.51897982787         
399633.9961525509         295.3465941292125         0                         57837.55022982787         
399635.312021539          112.5041045649305         0                         57837.58147982787         
399635.4492557865         -69.9026203777612         0                         57837.61272982787         
399634.410619676          -251.857676857835         0                         57837.64397982787         
399632.1989568025         -433.3452685453267        0                         57837.67522982787         
399628.8171895128         -614.349708618407         7.275957614183426e-12     57837.70647982787         
399624.2683184368         -794.8554217762503        0                         57837.73772982787         
399618.5554220217         -974.84694601499          0                         57837.76897982787         
399611.6816560492         -1154.308934797617        7.275957614183426e-12     57837.80022982787         
399603.6502531592         -1333.226158775993        0                         57837.83147982787         
399594.4645223635         -1511.583507695734        -7.275957614183426e-12    57837.86272982787         
399584.127848555          -1689.365992231778        7.275957614183426e-12     57837.89397982787         
399572.6436920144         -1866.558745795319        0                         57837.92522982787         
399560.0155879095         -2043.147026312821        0                         57837.95647982787         
399546.2471457888         -2219.116218017443        0                         57837.98772982787         
399531.3420490855         -2394.451833006839        -7.275957614183426e-12    57838.01897982787         
399515.3040545852         -2569.13951318165         0                         57838.05022982787         
399498.1369919205         -2743.165031744807        0                         57838.08147982787         
399479.8447630461         -2916.514294876404        3.637978807091713e-12     57838.11272982787         
399460.4313417113         -3089.173343337792        0                         57838.14397982787         
